FECHA,PLAZO,VALOR
2013-11-04,2688,3.790258
2013-11-04,3024,3.781923
2013-11-04,3360,3.773587
2013-11-05,28,3.856249
2013-11-05,56,3.855554
2013-11-05,84,3.854859
2013-11-05,112,3.854165
2013-11-05,140,3.85347
2013-11-05,168,3.852775
2013-11-05,196,3.852081
2013-11-05,224,3.851386
2013-11-05,252,3.850691
2013-11-05,280,3.849997
2013-11-05,308,3.849302
2013-11-05,336,3.848608
2013-11-05,672,3.840272
2013-11-05,1008,3.831936
2013-11-05,1344,3.823601
2013-11-05,1680,3.815265
2013-11-05,2016,3.806929
2013-11-05,2352,3.798594
2013-11-05,2688,3.790258
2013-11-05,3024,3.781923
2013-11-05,3360,3.773587
2013-11-06,28,3.856249
2013-11-06,56,3.855554
2013-11-06,84,3.854859
2013-11-06,112,3.854165
2013-11-06,140,3.85347
2013-11-06,168,3.852775
2013-11-06,196,3.852081
2013-11-06,224,3.851386
2013-11-06,252,3.850691
2013-11-06,280,3.849997
2013-11-06,308,3.849302
2013-11-06,336,3.848608
2013-11-06,672,3.840272
2013-11-06,1008,3.831936
2013-11-06,1344,3.823601
2013-11-06,1680,3.815265
2013-11-06,2016,3.806929
2013-11-06,2352,3.798594
2013-11-06,2688,3.790258
2013-11-06,3024,3.781923
2013-11-06,3360,3.773587
2013-11-07,28,3.856249
2013-11-07,56,3.855554
2013-11-07,84,3.854859
2013-11-07,112,3.854165
2013-11-07,140,3.85347
2013-11-07,168,3.852775
2013-11-07,196,3.852081
2013-11-07,224,3.851386
2013-11-07,252,3.850691
2013-11-07,280,3.849997
2013-11-07,308,3.849302
2013-11-07,336,3.848608
2013-11-07,672,3.840272
2013-11-07,1008,3.831936
2013-11-07,1344,3.823601
2013-11-07,1680,3.815265
2013-11-07,2016,3.806929
2013-11-07,2352,3.798594
2013-11-07,2688,3.790258
2013-11-07,3024,3.781923
2013-11-07,3360,3.773587
2013-11-08,28,3.856249
2013-11-08,56,3.855554
2013-11-08,84,3.854859
2013-11-08,112,3.854165
2013-11-08,140,3.85347
2013-11-08,168,3.852775
2013-11-08,196,3.852081
2013-11-08,224,3.851386
2013-11-08,252,3.850691
2013-11-08,280,3.849997
2013-11-08,308,3.849302
2013-11-08,336,3.848608
2013-11-08,672,3.840272
2013-11-08,1008,3.831936
2013-11-08,1344,3.823601
2013-11-08,1680,3.815265
2013-11-08,2016,3.806929
2013-11-08,2352,3.798594
2013-11-08,2688,3.790258
2013-11-08,3024,3.781923
2013-11-08,3360,3.773587
2013-11-11,28,3.856249
2013-11-11,56,3.855554
2013-11-11,84,3.854859
2013-11-11,112,3.854165
2013-11-11,140,3.85347
2013-11-11,168,3.852775
2013-11-11,196,3.852081
2013-11-11,224,3.851386
2013-11-11,252,3.850691
2013-11-11,280,3.849997
2013-11-11,308,3.849302
2013-11-11,336,3.848608
2013-11-11,672,3.840272
2013-11-11,1008,3.831936
2013-11-11,1344,3.823601
2013-11-11,1680,3.815265
2013-11-11,2016,3.806929
2013-11-11,2352,3.798594
2013-11-11,2688,3.790258
2013-11-11,3024,3.781923
2013-11-11,3360,3.773587
2013-11-12,28,3.856249
2013-11-12,56,3.855554
2013-11-12,84,3.854859
2013-11-12,112,3.854165
2013-11-12,140,3.85347
2013-11-12,168,3.852775
2013-11-12,196,3.852081
2013-11-12,224,3.851386
2013-11-12,252,3.850691
2013-11-12,280,3.849997
2013-11-12,308,3.849302
2013-11-12,336,3.848608
2013-11-12,672,3.840272
2013-11-12,1008,3.831936
2013-11-12,1344,3.823601
2013-11-12,1680,3.815265
2013-11-12,2016,3.806929
2013-11-12,2352,3.798594
2013-11-12,2688,3.790258
2013-11-12,3024,3.781923
2013-11-12,3360,3.773587
2013-11-13,28,3.856249
2013-11-13,56,3.855554
2013-11-13,84,3.854859
2013-11-13,112,3.854165
2013-11-13,140,3.85347
2013-11-13,168,3.852775
2013-11-13,196,3.852081
2013-11-13,224,3.851386
2013-11-13,252,3.850691
2013-11-13,280,3.849997
2013-11-13,308,3.849302
2013-11-13,336,3.848608
2013-11-13,672,3.840272
2013-11-13,1008,3.831936
2013-11-13,1344,3.823601
2013-11-13,1680,3.815265
2013-11-13,2016,3.806929
2013-11-13,2352,3.798594
2013-11-13,2688,3.790258
2013-11-13,3024,3.781923
2013-11-13,3360,3.773587
2013-11-14,28,3.856249
2013-11-14,56,3.855554
2013-11-14,84,3.854859
2013-11-14,112,3.854165
2013-11-14,140,3.85347
2013-11-14,168,3.852775
2013-11-14,196,3.852081
2013-11-14,224,3.851386
2013-11-14,252,3.850691
2013-11-14,280,3.849997
2013-11-14,308,3.849302
2013-11-14,336,3.848608
2013-11-14,672,3.840272
2013-11-14,1008,3.831936
2013-11-14,1344,3.823601
2013-11-14,1680,3.815265
2013-11-14,2016,3.806929
2013-11-14,2352,3.798594
2013-11-14,2688,3.790258
2013-11-14,3024,3.781923
2013-11-14,3360,3.773587
2013-11-15,28,3.856249
2013-11-15,56,3.855554
2013-11-15,84,3.854859
2013-11-15,112,3.854165
2013-11-15,140,3.85347
2013-11-15,168,3.852775
2013-11-15,196,3.852081
2013-11-15,224,3.851386
2013-11-15,252,3.850691
2013-11-15,280,3.849997
2013-11-15,308,3.849302
2013-11-15,336,3.848608
2013-11-15,672,3.840272
2013-11-15,1008,3.831936
2013-11-15,1344,3.823601
2013-11-15,1680,3.815265
2013-11-15,2016,3.806929
2013-11-15,2352,3.798594
2013-11-15,2688,3.790258
2013-11-15,3024,3.781923
2013-11-15,3360,3.773587
2013-11-19,28,3.856249
2013-11-19,56,3.855554
2013-11-19,84,3.854859
2013-11-19,112,3.854165
2013-11-19,140,3.85347
2013-11-19,168,3.852775
2013-11-19,196,3.852081
2013-11-19,224,3.851386
2013-11-19,252,3.850691
2013-11-19,280,3.849997
2013-11-19,308,3.849302
2013-11-19,336,3.848608
2013-11-19,672,3.840272
2013-11-19,1008,3.831936
2013-11-19,1344,3.823601
2013-11-19,1680,3.815265
2013-11-19,2016,3.806929
2013-11-19,2352,3.798594
2013-11-19,2688,3.790258
2013-11-19,3024,3.781923
2013-11-19,3360,3.773587
2013-11-20,28,3.856249
2013-11-20,56,3.855554
2013-11-20,84,3.854859
2013-11-20,112,3.854165
2013-11-20,140,3.85347
2013-11-20,168,3.852775
2013-11-20,196,3.852081
2013-11-20,224,3.851386
2013-11-20,252,3.850691
2013-11-20,280,3.849997
2013-11-20,308,3.849302
2013-11-20,336,3.848608
2013-11-20,672,3.840272
2013-11-20,1008,3.831936
2013-11-20,1344,3.823601
2013-11-20,1680,3.815265
2013-11-20,2016,3.806929
2013-11-20,2352,3.798594
2013-11-20,2688,3.790258
2013-11-20,3024,3.781923
2013-11-20,3360,3.773587
2013-11-21,28,3.856249
2013-11-21,56,3.855554
2013-11-21,84,3.854859
2013-11-21,112,3.854165
2013-11-21,140,3.85347
2013-11-21,168,3.852775
2013-11-21,196,3.852081
2013-11-21,224,3.851386
2013-11-21,252,3.850691
2013-11-21,280,3.849997
2013-11-21,308,3.849302
2013-11-21,336,3.848608
2013-11-21,672,3.840272
2013-11-21,1008,3.831936
2013-11-21,1344,3.823601
2013-11-21,1680,3.815265
2013-11-21,2016,3.806929
2013-11-21,2352,3.798594
2013-11-21,2688,3.790258
2013-11-21,3024,3.781923
2013-11-21,3360,3.773587
2013-11-22,28,3.856249
2013-11-22,56,3.855554
2013-11-22,84,3.854859
2013-11-22,112,3.854165
2013-11-22,140,3.85347
2013-11-22,168,3.852775
2013-11-22,196,3.852081
2013-11-22,224,3.851386
2013-11-22,252,3.850691
2013-11-22,280,3.849997
2013-11-22,308,3.849302
2013-11-22,336,3.848608
2013-11-22,672,3.840272
2013-11-22,1008,3.831936
2013-11-22,1344,3.823601
2013-11-22,1680,3.815265
2013-11-22,2016,3.806929
2013-11-22,2352,3.798594
2013-11-22,2688,3.790258
2013-11-22,3024,3.781923
2013-11-22,3360,3.773587
2013-11-25,28,3.856249
2013-11-25,56,3.855554
2013-11-25,84,3.854859
2013-11-25,112,3.854165
2013-11-25,140,3.85347
2013-11-25,168,3.852775
2013-11-25,196,3.852081
2013-11-25,224,3.851386
2013-11-25,252,3.850691
2013-11-25,280,3.849997
2013-11-25,308,3.849302
2013-11-25,336,3.848608
2013-11-25,672,3.840272
2013-11-25,1008,3.831936
2013-11-25,1344,3.823601
2013-11-25,1680,3.815265
2013-11-25,2016,3.806929
2013-11-25,2352,3.798594
2013-11-25,2688,3.790258
2013-11-25,3024,3.781923
2013-11-25,3360,3.773587
2013-11-26,28,3.856249
2013-11-26,56,3.855554
2013-11-26,84,3.854859
2013-11-26,112,3.854165
2013-11-26,140,3.85347
2013-11-26,168,3.852775
2013-11-26,196,3.852081
2013-11-26,224,3.851386
2013-11-26,252,3.850691
2013-11-26,280,3.849997
2013-11-26,308,3.849302
2013-11-26,336,3.848608
2013-11-26,672,3.840272
2013-11-26,1008,3.831936
2013-11-26,1344,3.823601
2013-11-26,1680,3.815265
2013-11-26,2016,3.806929
2013-11-26,2352,3.798594
2013-11-26,2688,3.790258
2013-11-26,3024,3.781923
2013-11-26,3360,3.773587
2013-11-27,28,3.856249
2013-11-27,56,3.855554
2013-11-27,84,3.854859
2013-11-27,112,3.854165
2013-11-27,140,3.85347
2013-11-27,168,3.852775
2013-11-27,196,3.852081
2013-11-27,224,3.851386
2013-11-27,252,3.850691
2013-11-27,280,3.849997
2013-11-27,308,3.849302
2013-11-27,336,3.848608
2013-11-27,672,3.840272
2013-11-27,1008,3.831936
2013-11-27,1344,3.823601
2013-11-27,1680,3.815265
2013-11-27,2016,3.806929
2013-11-27,2352,3.798594
2013-11-27,2688,3.790258
2013-11-27,3024,3.781923
2013-11-27,3360,3.773587
2013-11-28,28,3.856249
2013-11-28,56,3.855554
2013-11-28,84,3.854859
2013-11-28,112,3.854165
2013-11-28,140,3.85347
2013-11-28,168,3.852775
2013-11-28,196,3.852081
2013-11-28,224,3.851386
2013-11-28,252,3.850691
2013-11-28,280,3.849997
2013-11-28,308,3.849302
2013-11-28,336,3.848608
2013-11-28,672,3.840272
2013-11-28,1008,3.831936
2013-11-28,1344,3.823601
2013-11-28,1680,3.815265
2013-11-28,2016,3.806929
2013-11-28,2352,3.798594
2013-11-28,2688,3.790258
2013-11-28,3024,3.781923
2013-11-28,3360,3.773587
2013-11-29,28,3.856249
2013-11-29,56,3.855554
2013-11-29,84,3.854859
2013-11-29,112,3.854165
2013-11-29,140,3.85347
2013-11-29,168,3.852775
2013-11-29,196,3.852081
2013-11-29,224,3.851386
2013-11-29,252,3.850691
2013-11-29,280,3.849997
2013-11-29,308,3.849302
2013-11-29,336,3.848608
2013-11-29,672,3.840272
2013-11-29,1008,3.831936
2013-11-29,1344,3.823601
2013-11-29,1680,3.815265
2013-11-29,2016,3.806929
2013-11-29,2352,3.798594
2013-11-29,2688,3.790258
2013-11-29,3024,3.781923
2013-11-29,3360,3.773587
2013-12-02,28,3.856249
2013-12-02,56,3.855554
2013-12-02,84,3.854859
2013-12-02,112,3.854165
2013-12-02,140,3.85347
2013-12-02,168,3.852775
2013-12-02,196,3.852081
2013-12-02,224,3.851386
2013-12-02,252,3.850691
2013-12-02,280,3.849997
2013-12-02,308,3.849302
2013-12-02,336,3.848608
2013-12-02,672,3.840272
2013-12-02,1008,3.831936
2013-12-02,1344,3.823601
2013-12-02,1680,3.815265
2013-12-02,2016,3.806929
2013-12-02,2352,3.798594
2013-12-02,2688,3.790258
2013-12-02,3024,3.781923
2013-12-02,3360,3.773587
2013-12-03,28,3.856249
2013-12-03,56,3.855554
2013-12-03,84,3.854859
2013-12-03,112,3.854165
2013-12-03,140,3.85347
2013-12-03,168,3.852775
2013-12-03,196,3.852081
2013-12-03,224,3.851386
2013-12-03,252,3.850691
2013-12-03,280,3.849997
2013-12-03,308,3.849302
2013-12-03,336,3.848608
2013-12-03,672,3.840272
2013-12-03,1008,3.831936
2013-12-03,1344,3.823601
2013-12-03,1680,3.815265
2013-12-03,2016,3.806929
2013-12-03,2352,3.798594
2013-12-03,2688,3.790258
2013-12-03,3024,3.781923
2013-12-03,3360,3.773587
2013-12-04,28,3.856249
2013-12-04,56,3.855554
2013-12-04,84,3.854859
2013-12-04,112,3.854165
2013-12-04,140,3.85347
2013-12-04,168,3.852775
2013-12-04,196,3.852081
2013-12-04,224,3.851386
2013-12-04,252,3.850691
2013-12-04,280,3.849997
2013-12-04,308,3.849302
2013-12-04,336,3.848608
2013-12-04,672,3.840272
2013-12-04,1008,3.831936
2013-12-04,1344,3.823601
2013-12-04,1680,3.815265
2013-12-04,2016,3.806929
2013-12-04,2352,3.798594
2013-12-04,2688,3.790258
2013-12-04,3024,3.781923
2013-12-04,3360,3.773587
2013-12-05,28,3.856249
2013-12-05,56,3.855554
2013-12-05,84,3.854859
2013-12-05,112,3.854165
2013-12-05,140,3.85347
2013-12-05,168,3.852775
2013-12-05,196,3.852081
2013-12-05,224,3.851386
2013-12-05,252,3.850691
2013-12-05,280,3.849997
2013-12-05,308,3.849302
2013-12-05,336,3.848608
2013-12-05,672,3.840272
2013-12-05,1008,3.831936
2013-12-05,1344,3.823601
2013-12-05,1680,3.815265
2013-12-05,2016,3.806929
2013-12-05,2352,3.798594
2013-12-05,2688,3.790258
2013-12-05,3024,3.781923
2013-12-05,3360,3.773587
2013-12-06,28,3.856249
2013-12-06,56,3.855554
2013-12-06,84,3.854859
2013-12-06,112,3.854165
2013-12-06,140,3.85347
2013-12-06,168,3.852775
2013-12-06,196,3.852081
2013-12-06,224,3.851386
2013-12-06,252,3.850691
2013-12-06,280,3.849997
2013-12-06,308,3.849302
2013-12-06,336,3.848608
2013-12-06,672,3.840272
2013-12-06,1008,3.831936
2013-12-06,1344,3.823601
2013-12-06,1680,3.815265
2013-12-06,2016,3.806929
2013-12-06,2352,3.798594
2013-12-06,2688,3.790258
2013-12-06,3024,3.781923
2013-12-06,3360,3.773587
2013-12-09,28,3.856249
2013-12-09,56,3.855554
2013-12-09,84,3.854859
2013-12-09,112,3.854165
2013-12-09,140,3.85347
2013-12-09,168,3.852775
2013-12-09,196,3.852081
2013-12-09,224,3.851386
2013-12-09,252,3.850691
2013-12-09,280,3.849997
2013-12-09,308,3.849302
2013-12-09,336,3.848608
2013-12-09,672,3.840272
2013-12-09,1008,3.831936
2013-12-09,1344,3.823601
2013-12-09,1680,3.815265
2013-12-09,2016,3.806929
2013-12-09,2352,3.798594
2013-12-09,2688,3.790258
2013-12-09,3024,3.781923
2013-12-09,3360,3.773587
2013-12-10,28,3.856249
2013-12-10,56,3.855554
2013-12-10,84,3.854859
2013-12-10,112,3.854165
2013-12-10,140,3.85347
2013-12-10,168,3.852775
2013-12-10,196,3.852081
2013-12-10,224,3.851386
2013-12-10,252,3.850691
2013-12-10,280,3.849997
2013-12-10,308,3.849302
2013-12-10,336,3.848608
2013-12-10,672,3.840272
2013-12-10,1008,3.831936
2013-12-10,1344,3.823601
2013-12-10,1680,3.815265
2013-12-10,2016,3.806929
2013-12-10,2352,3.798594
2013-12-10,2688,3.790258
2013-12-10,3024,3.781923
2013-12-10,3360,3.773587
2013-12-11,28,3.856249
2013-12-11,56,3.855554
2013-12-11,84,3.854859
2013-12-11,112,3.854165
2013-12-11,140,3.85347
2013-12-11,168,3.852775
2013-12-11,196,3.852081
2013-12-11,224,3.851386
2013-12-11,252,3.850691
2013-12-11,280,3.849997
2013-12-11,308,3.849302
2013-12-11,336,3.848608
2013-12-11,672,3.840272
2013-12-11,1008,3.831936
2013-12-11,1344,3.823601
2013-12-11,1680,3.815265
2013-12-11,2016,3.806929
2013-12-11,2352,3.798594
2013-12-11,2688,3.790258
2013-12-11,3024,3.781923
2013-12-11,3360,3.773587
2013-12-13,28,3.856249
2013-12-13,56,3.855554
2013-12-13,84,3.854859
2013-12-13,112,3.854165
2013-12-13,140,3.85347
2013-12-13,168,3.852775
2013-12-13,196,3.852081
2013-12-13,224,3.851386
2013-12-13,252,3.850691
2013-12-13,280,3.849997
2013-12-13,308,3.849302
2013-12-13,336,3.848608
2013-12-13,672,3.840272
2013-12-13,1008,3.831936
2013-12-13,1344,3.823601
2013-12-13,1680,3.815265
2013-12-13,2016,3.806929
2013-12-13,2352,3.798594
2013-12-13,2688,3.790258
2013-12-13,3024,3.781923
2013-12-13,3360,3.773587
2013-12-16,28,3.856249
2013-12-16,56,3.855554
2013-12-16,84,3.854859
2013-12-16,112,3.854165
2013-12-16,140,3.85347
2013-12-16,168,3.852775
2013-12-16,196,3.852081
2013-12-16,224,3.851386
2013-12-16,252,3.850691
2013-12-16,280,3.849997
2013-12-16,308,3.849302
2013-12-16,336,3.848608
2013-12-16,672,3.840272
2013-12-16,1008,3.831936
2013-12-16,1344,3.823601
2013-12-16,1680,3.815265
2013-12-16,2016,3.806929
2013-12-16,2352,3.798594
2013-12-16,2688,3.790258
2013-12-16,3024,3.781923
2013-12-16,3360,3.773587
2013-12-17,28,3.856249
2013-12-17,56,3.855554
2013-12-17,84,3.854859
2013-12-17,112,3.854165
2013-12-17,140,3.85347
2013-12-17,168,3.852775
2013-12-17,196,3.852081
2013-12-17,224,3.851386
2013-12-17,252,3.850691
2013-12-17,280,3.849997
2013-12-17,308,3.849302
2013-12-17,336,3.848608
2013-12-17,672,3.840272
2013-12-17,1008,3.831936
2013-12-17,1344,3.823601
2013-12-17,1680,3.815265
2013-12-17,2016,3.806929
2013-12-17,2352,3.798594
2013-12-17,2688,3.790258
2013-12-17,3024,3.781923
2013-12-17,3360,3.773587
2013-12-18,28,3.856249
2013-12-18,56,3.855554
2013-12-18,84,3.854859
2013-12-18,112,3.854165
2013-12-18,140,3.85347
2013-12-18,168,3.852775
2013-12-18,196,3.852081
2013-12-18,224,3.851386
2013-12-18,252,3.850691
2013-12-18,280,3.849997
2013-12-18,308,3.849302
2013-12-18,336,3.848608
2013-12-18,672,3.840272
2013-12-18,1008,3.831936
2013-12-18,1344,3.823601
2013-12-18,1680,3.815265
2013-12-18,2016,3.806929
2013-12-18,2352,3.798594
2013-12-18,2688,3.790258
2013-12-18,3024,3.781923
2013-12-18,3360,3.773587
2013-12-19,28,3.856249
2013-12-19,56,3.855554
2013-12-19,84,3.854859
2013-12-19,112,3.854165
2013-12-19,140,3.85347
2013-12-19,168,3.852775
2013-12-19,196,3.852081
2013-12-19,224,3.851386
2013-12-19,252,3.850691
2013-12-19,280,3.849997
2013-12-19,308,3.849302
2013-12-19,336,3.848608
2013-12-19,672,3.840272
2013-12-19,1008,3.831936
2013-12-19,1344,3.823601
2013-12-19,1680,3.815265
2013-12-19,2016,3.806929
2013-12-19,2352,3.798594
2013-12-19,2688,3.790258
2013-12-19,3024,3.781923
2013-12-19,3360,3.773587
2013-12-20,28,3.856249
2013-12-20,56,3.855554
2013-12-20,84,3.854859
2013-12-20,112,3.854165
2013-12-20,140,3.85347
2013-12-20,168,3.852775
2013-12-20,196,3.852081
2013-12-20,224,3.851386
2013-12-20,252,3.850691
2013-12-20,280,3.849997
2013-12-20,308,3.849302
2013-12-20,336,3.848608
2013-12-20,672,3.840272
2013-12-20,1008,3.831936
2013-12-20,1344,3.823601
2013-12-20,1680,3.815265
2013-12-20,2016,3.806929
2013-12-20,2352,3.798594
2013-12-20,2688,3.790258
2013-12-20,3024,3.781923
2013-12-20,3360,3.773587
2013-12-23,28,3.856249
2013-12-23,56,3.855554
2013-12-23,84,3.854859
2013-12-23,112,3.854165
2013-12-23,140,3.85347
2013-12-23,168,3.852775
2013-12-23,196,3.852081
2013-12-23,224,3.851386
2013-12-23,252,3.850691
2013-12-23,280,3.849997
2013-12-23,308,3.849302
2013-12-23,336,3.848608
2013-12-23,672,3.840272
2013-12-23,1008,3.831936
2013-12-23,1344,3.823601
2013-12-23,1680,3.815265
2013-12-23,2016,3.806929
2013-12-23,2352,3.798594
2013-12-23,2688,3.790258
2013-12-23,3024,3.781923
2013-12-23,3360,3.773587
2013-12-24,28,3.856249
2013-12-24,56,3.855554
2013-12-24,84,3.854859
2013-12-24,112,3.854165
2013-12-24,140,3.85347
2013-12-24,168,3.852775
2013-12-24,196,3.852081
2013-12-24,224,3.851386
2013-12-24,252,3.850691
2013-12-24,280,3.849997
2013-12-24,308,3.849302
2013-12-24,336,3.848608
2013-12-24,672,3.840272
2013-12-24,1008,3.831936
2013-12-24,1344,3.823601
2013-12-24,1680,3.815265
2013-12-24,2016,3.806929
2013-12-24,2352,3.798594
2013-12-24,2688,3.790258
2013-12-24,3024,3.781923
2013-12-24,3360,3.773587
2013-12-26,28,3.856249
2013-12-26,56,3.855554
2013-12-26,84,3.854859
2013-12-26,112,3.854165
2013-12-26,140,3.85347
2013-12-26,168,3.852775
2013-12-26,196,3.852081
2013-12-26,224,3.851386
2013-12-26,252,3.850691
2013-12-26,280,3.849997
2013-12-26,308,3.849302
2013-12-26,336,3.848608
2013-12-26,672,3.840272
2013-12-26,1008,3.831936
2013-12-26,1344,3.823601
2013-12-26,1680,3.815265
2013-12-26,2016,3.806929
2013-12-26,2352,3.798594
2013-12-26,2688,3.790258
2013-12-26,3024,3.781923
2013-12-26,3360,3.773587
2013-12-27,28,3.856249
2013-12-27,56,3.855554
2013-12-27,84,3.854859
2013-12-27,112,3.854165
2013-12-27,140,3.85347
2013-12-27,168,3.852775
2013-12-27,196,3.852081
2013-12-27,224,3.851386
2013-12-27,252,3.850691
2013-12-27,280,3.849997
2013-12-27,308,3.849302
2013-12-27,336,3.848608
2013-12-27,672,3.840272
2013-12-27,1008,3.831936
2013-12-27,1344,3.823601
2013-12-27,1680,3.815265
2013-12-27,2016,3.806929
2013-12-27,2352,3.798594
2013-12-27,2688,3.790258
2013-12-27,3024,3.781923
2013-12-27,3360,3.773587
2013-12-30,28,3.856249
2013-12-30,56,3.855554
2013-12-30,84,3.854859
2013-12-30,112,3.854165
2013-12-30,140,3.85347
2013-12-30,168,3.852775
2013-12-30,196,3.852081
2013-12-30,224,3.851386
2013-12-30,252,3.850691
2013-12-30,280,3.849997
2013-12-30,308,3.849302
2013-12-30,336,3.848608
2013-12-30,672,3.840272
2013-12-30,1008,3.831936
2013-12-30,1344,3.823601
2013-12-30,1680,3.815265
2013-12-30,2016,3.806929
2013-12-30,2352,3.798594
2013-12-30,2688,3.790258
2013-12-30,3024,3.781923
2013-12-30,3360,3.773587
2013-12-31,28,3.856249
2013-12-31,56,3.855554
2013-12-31,84,3.854859
2013-12-31,112,3.854165
2013-12-31,140,3.85347
2013-12-31,168,3.852775
2013-12-31,196,3.852081
2013-12-31,224,3.851386
2013-12-31,252,3.850691
2013-12-31,280,3.849997
2013-12-31,308,3.849302
2013-12-31,336,3.848608
2013-12-31,672,3.840272
2013-12-31,1008,3.831936
2013-12-31,1344,3.823601
2013-12-31,1680,3.815265
2013-12-31,2016,3.806929
2013-12-31,2352,3.798594
2013-12-31,2688,3.790258
2013-12-31,3024,3.781923
2013-12-31,3360,3.773587
2014-01-02,28,3.856249
2014-01-02,56,3.855554
2014-01-02,84,3.854859
2014-01-02,112,3.854165
2014-01-02,140,3.85347
2014-01-02,168,3.852775
2014-01-02,196,3.852081
2014-01-02,224,3.851386
2014-01-02,252,3.850691
2014-01-02,280,3.849997
2014-01-02,308,3.849302
2014-01-02,336,3.848608
2014-01-02,672,3.840272
2014-01-02,1008,3.831936
2014-01-02,1344,3.823601
2014-01-02,1680,3.815265
2014-01-02,2016,3.806929
2014-01-02,2352,3.798594
2014-01-02,2688,3.790258
2014-01-02,3024,3.781923
2014-01-02,3360,3.773587
2014-01-03,28,3.856249
2014-01-03,56,3.855554
2014-01-03,84,3.854859
2014-01-03,112,3.854165
2014-01-03,140,3.85347
2014-01-03,168,3.852775
2014-01-03,196,3.852081
2014-01-03,224,3.851386
2014-01-03,252,3.850691
2014-01-03,280,3.849997
2014-01-03,308,3.849302
2014-01-03,336,3.848608
2014-01-03,672,3.840272
2014-01-03,1008,3.831936
2014-01-03,1344,3.823601
2014-01-03,1680,3.815265
2014-01-03,2016,3.806929
2014-01-03,2352,3.798594
2014-01-03,2688,3.790258
2014-01-03,3024,3.781923
2014-01-03,3360,3.773587
2014-01-06,28,3.856249
2014-01-06,56,3.855554
2014-01-06,84,3.854859
2014-01-06,112,3.854165
2014-01-06,140,3.85347
2014-01-06,168,3.852775
2014-01-06,196,3.852081
2014-01-06,224,3.851386
2014-01-06,252,3.850691
2014-01-06,280,3.849997
2014-01-06,308,3.849302
2014-01-06,336,3.848608
2014-01-06,672,3.840272
2014-01-06,1008,3.831936
2014-01-06,1344,3.823601
2014-01-06,1680,3.815265
2014-01-06,2016,3.806929
2014-01-06,2352,3.798594
2014-01-06,2688,3.790258
2014-01-06,3024,3.781923
2014-01-06,3360,3.773587
2014-01-07,28,3.856249
2014-01-07,56,3.855554
2014-01-07,84,3.854859
2014-01-07,112,3.854165
2014-01-07,140,3.85347
2014-01-07,168,3.852775
2014-01-07,196,3.852081
2014-01-07,224,3.851386
2014-01-07,252,3.850691
2014-01-07,280,3.849997
2014-01-07,308,3.849302
2014-01-07,336,3.848608
2014-01-07,672,3.840272
2014-01-07,1008,3.831936
2014-01-07,1344,3.823601
2014-01-07,1680,3.815265
2014-01-07,2016,3.806929
2014-01-07,2352,3.798594
2014-01-07,2688,3.790258
2014-01-07,3024,3.781923
2014-01-07,3360,3.773587
2014-01-08,28,3.856249
2014-01-08,56,3.855554
2014-01-08,84,3.854859
2014-01-08,112,3.854165
